,Unnamed: 0,title,publication date,subject,journal,DOI,author,abstract,from_database,tfidf_score
27,30,Testing the psychometric properties of the self-harm and suicide disclosure scale.,2018-09-13 00:00:00,,Psychiatry research,S0165-1781(18)30106-9,Laura M Frey,"Suicide-related disclosure is an important component of identifying individuals at risk for suicide. However, no standardized measures exist to assess the degree to which individuals have disclosed suicide-related experiences. Therefore, the present study tested the psychometric properties of the Self-Harm and Suicide Disclosure Scale. A sample of 142 individuals, predominantly female and Caucasian, with ages ranging from 18-77 who had experienced suicidal ideation or behavior in their lifetime completed online surveys. A Rasch model analysis was used to test the item and individual separation and reliability and model fit of the instrument's use for disclosure to both family and nonfamily members. Analyses indicated strong item separation and reliability. Items were removed to improve model fit, resulting in two revised instruments. Findings indicate the Revised Suicide and Self-Harm Disclosure Scales are appropriate measures for assessing the depth of suicide-related disclosure. Future studies should attempt to replicate these findings with a more diverse sample.",pubmed,0.5771134967396904
714,789,Examining classification criteria: a comparison of three cut score methods.,,,Psychological assessment,10.1037/a0021745,Christine DiStefano,"This study compared 3 different methods of creating cut scores for a screening instrument, T scores, receiver operating characteristic curve (ROC) analysis, and the Rasch rating scale method (RSM), for use with the Behavioral and Emotional Screening System (BESS) Teacher Rating Scale for Children and Adolescents (Kamphaus & Reynolds, 2007). Using the BESS norm data set, we compared the methods across 7 classification indices. Additional information about accuracy was used with a subset of children who had been given a prior diagnosis for selected disorders. The results showed that the methods were generally in concordance, with similarities identified across methods. RSM and ROC analysis methods performed similarly, with both methods identifying the same optimal cut-point. The method based on T scores appeared to be more conservative, identifying a lower cut score as optimal.",pubmed,0.5770080042522756
2814,3087,Is the d2 Test of Attention Rasch Scalable? Analysis With the Rasch Poisson Counts Model.,2018-11-30 00:00:00,,Perceptual and motor skills,10.1177/0031512518812183,Purya Baghaei,"The d2 test is a cancellation test to measure attention, visual scanning, and processing speed. It is the most frequently used test of attention in Europe. Although it has been validated using factor analytic techniques and correlational analyses, its fit to item response theory models has not been examined. We evaluated the fit of the d2 test to the Rasch Poisson Counts Model (RPCM) by examining the fit of six different scoring techniques. Only two scoring techniques-concentration performance scores and total number of characters canceled-fit the RPCM. The individual items fit the RPCM, with negligible differential item functioning across sex. Graphical model check and likelihood ratio test confirmed the overall fit of the two scoring techniques to RPCM.",pubmed,0.5748655867622118
2213,2429,Screening for somatization and hypochondriasis in primary care and neurological in-patients: a seven-item scale for hypochondriasis and somatization.,,,Journal of psychosomatic research,,P Fink,"The aim of this study was to investigate the internal and external validity of the Whiteley Index as a screening instrument for somatization illness. A 14-item version of the Whiteley Index for hypochondriacal traits was given to 99 of 191 consecutive primary care patients, aged 18-65 years, and to 100 consecutive patients, aged 18-60 years, admitted for the first time to a neurological ward. The primary care sample was, in addition, interviewed by means of the SCAN (Schedules for Clinical Assessment in Neuropsychiatry) psychiatric interview. The GPs and the neurologists were asked to rate various characteristics of the patients that might indicate somatization. The internal validity of the Whiteley Index was tested by means of latent structure analysis. On this basis, a reduced seven-item scale (Whiteley-7 scale) and two subscales (i.e., an Illness Conviction and Illness Worrying scale, each with three items) were constructed. All three had a high internal validity fitting into the very restricted Rasch statistical model (p>0.05) and an acceptable transferability between most of the subpopulations investigated. In the primary care population, the Whiteley-7 and the Illness Conviction scales at cut-point 0/1 showed 1.00 and 0.87 sensitivity and 0.65 and 0.87 specificity, respectively, using as ""gold standard"" the fulfillment of criteria for at least one ICD-10 somatoform disorder, and 0.71 and 0.63 sensitivity and 0.62 and 0.87 specificity, respectively, as gold standard for the fulfillment of criteria for at least one DSM-IV somatoform disorder, excluding the NOS diagnostic group. The Illness Worrying subscale showed less impressive performance in this respect. The agreement between the Whiteley-7 scale including the two subscales and neurologists' rating and the GPs' rating and the somatization subscale on the SCL-90 was modest or worse. It may be concluded that the Whiteley-7 scale and the Illness Conviction subscale had acceptable psychometric profiles, and both seem to be promising screening tools for not only hypochondriasis but also for somatoform disorders in general.",pubmed,0.5748038083204154
3117,3420,"Differences in the use of everyday technology among persons with MCI, SCI and older adults without known cognitive impairment.",2017-04-17 00:00:00,,International psychogeriatrics,10.1017/S1041610217000643,Camilla Malinowsky,"To use valid subjective reports sensible to cognitive decline is vital to identify very early signs of dementia development. Use of everyday technology (ET) has been shown to be sensitive to differentiate adults with mild cognitive impairment (MCI) from controls, but the group with subjective cognitive impairment (SCI) has not yet been examined. This study aims to investigate and compare self-perceived ability in ET use and number of ETs reported as actually used in a sample of older adults with SCI, MCI, and older adults with no known cognitive impairment, i.e.",pubmed,0.5745607356403619
842,923,Creation and validation of the 4-item BriefPCS-chronic through methodological triangulation.,2020-05-07 00:00:00,,Health and quality of life outcomes,10.1186/s12955-020-01346-8,David M Walton,"The Pain Catastrophizing Scale (PCS) is a widely used self-report tool to evaluate pain related catastrophizing. The PCS was developed using classical test theory and has been shown to be psychometrically sound among various populations. However, it's current three subscales are rarely used in clinical practice, offering potential for an abbreviated version that reduces administrative burden and can be used to estimate full scale scores, yet is not bound by the inclusion of items from each subscale. Hence, the aim of the current study was to develop a unidimensional abbreviated version of the PCS through findings from qualitative, classical test theory, and newer Rasch analysis.",pubmed,0.5699441753962315
526,580,Psychometric properties of the Stroke Impairment Assessment Set (SIAS).,,,Neurorehabilitation and neural repair,,Meigen Liu,"To review the psychometric properties of the Stroke Impairment Assessment Set (SAS), which was developed in 1990 as a comprehensive instrument to assess stroke impairment.",pubmed,0.5688405581384459
2529,2775,Decision-making in everyday moral conflict situations: Development and validation of a new measure.,2019-04-01 00:00:00,,PloS one,10.1371/journal.pone.0214747,Nina Singer,"In everyday life, we are often confronted with morally conflicting social interaction situations. Therefore, the main objective of the present set of studies was the development and validation of a new measure to assess decision-making in everyday moral conflict situations. All vignettes required a decision between an altruistic versus an egoistic behavioral response alternative. In three independent surveys (N = 200), we developed a 40-items measure with preferable mean rates of altruistic decisions (Study 1), clear representation of altruistic and egoistic response classes (Study 2), unambiguousness of social closeness classifications (socially close vs. socially distant protagonists; Studies 1 and 2), and high similarity to reality ratings (Studies 1 and 2). Additionally, we developed two parallelized item sets for future use in within-subjects design studies and investigated the measurement properties of our new scale (Studies 1 and 3). Results of Rasch model analyses and classical test theory fit indices showed unidimensionality and confirmed the appropriateness of the fragmentation into two parallelized item sets. Notably, in our data, there were neither effects of social closeness nor gender on the percentage of altruistic decisions. In sum, we propose the Everyday Moral Conflict Situations (EMCS) Scale as a promising new measurement tool that may facilitate further research in different research areas due to its broad applicability.",pubmed,0.5668324098441394
2188,2404,Psychometric properties of vision-related quality of life questionnaires: a systematic review.,,,Ophthalmic & physiological optics : the journal of the British College of Ophthalmic Opticians (Optometrists),,Michiel R de Boer,"The increased attention for quality of life (QOL) as an outcome measure has led to the development of numerous questionnaires to assess this construct in the field of ophthalmology. This article presents a systematic review on QOL questionnaires for people with vision impairments. We systematically searched and selected the literature. Furthermore, a rating list with descriptive aspects (e.g. target population) and psychometric aspects (e.g. reproducibility) was developed. The 31 questionnaires that were included in the review were rated on the basis of criteria stated in this rating list. The questionnaires were mostly targeted at cataract patients or visually impaired persons in general. Only a few of the questionnaires demonstrated sufficient psychometric quality. A recent development is the (re-)evaluation of questionnaires with Rasch analysis. This is one of the most important issues to which future research in this field should be directed.",pubmed,0.5655195029285992
3610,3961,A short measure of balance in multiple sclerosis: validation through Rasch analysis.,,,Functional neurology,,L Tesio,"Ambulatory patients with multiple sclerosis (MS) frequently present with poor balance. Neither static nor dynamic posturography explore balance during self-paced movements in real-life activities, when fall is most probable. Behavioural item-response scales can easily represent these activities. However, testing many items can easily cause fatigue in MS patients, thus distorting their scores. On the other hand, the lower the number of items, the lower the precision of the cumulative score and its reliability. A new short instrument was derived from existing ones (the Tinetti and the Berg balance scales). A preliminary 10-item version encompassed sit/stand manoeuvres, standing with eyes open and closed, standing with eyes closed and head extended, leaning forward while standing, picking up an object from floor, resisting nudges on the sternum, turning around, tandem stance. The instrument was administered 1-3 times to 55 MS patients (103 observations overall), all of them able to walk autonomously for at least 20 metres. The Rasch Analysis was adopted to explore the psychometric validity of the scale. Two items (Stand-to-sit and Standing with eyes open) were deleted, as they were too easy and thus uninformative. The remaining 8 items made up a scale (called EQUI-SCALE) complying with the requirements of unidimensionality and reliability. The item scores remained stable in a sub-sample of 24 patients tested before and after ten 1-hour exercise sessions, thus supporting the homogeneity of the items.",pubmed,0.5620015765510035
2424,2663,A battery for the assessment of visuo-spatial abilities involved in drawing tasks.,2009-02-13 00:00:00,,The Clinical neuropsychologist,10.1080/13854040802572426,Floriana La Femina,"Drawing ability is a complex cognitive process that involves different aspects of visuo-spatial skills. To date, the link between these functions has not been deeply investigated because of the absence of a standardized test that globally analyzes the basic aspects of visuo-spatial processes. The aim of this study was to examine the dimensionality, reliability, and validity of a new battery assessing basic visuo-spatial abilities implied in drawing tasks. A total of 370 children (aged 4-11 years) participated in the study. In order to analyze the psychometric properties of the battery subscales, data were analyzed with a Rasch model and compared with other standardized tests. For each subscale items were compared and ordered on the latent trait, and the misfitting items eliminated. The results of this study provide evidence for the reliability and validity of the battery, and indicate that the battery can be a valid tool for researchers interested in investigating the development of visuo-spatial abilities and the relationship between basic visuo-spatial abilities and general cognitive abilities.",pubmed,0.5616962416506729
4104,4508,Measurement scales are for measuring patients: where Rasch measurement should be going in rehabilitation research.,,,European journal of physical and rehabilitation medicine,,T G Bond,,pubmed,0.5600014585800758
4739,5198,Assessment of negative and positive symptoms in schizophrenia.,,,Schizophrenia bulletin,,R R Lewine,"Reliable, convenient rating scales to assess negative and positive symptoms in schizophrenia are necessary to evaluate further the theoretical and clinical importance of this division of symptoms and signs. The authors describe the application of the Rasch model, a probabilistic, item-independent, and sample-independent test construction procedure to the development of scales for both types of symptoms. The scales for negative and positive symptoms, which are based separately on the Schedule for Affective Disorders and Schizophrenia-Current (SADS-C) and the Nurses' Observation Scale for Inpatient Evaluation (NOSIE), demonstrated excellent reliability and temporal stability (i.e., yielded a rank order of patients that remained stable over time). The pattern of interscale correlations supports the view that positive symptoms, cognitive-affective negative symptoms, and social withdrawal are independent of one another.",pubmed,0.5593035507568636
1782,1959,Research applications for an Object and Action Naming Battery to assess naming skills in adult Spanish-English bilingual speakers.,,,Behavior research methods,10.3758/s13428-013-0381-7,Lisa A Edmonds,"Virtually no valid materials are available to evaluate confrontation naming in Spanish-English bilingual adults in the U.S. In a recent study, a large group of young Spanish-English bilingual adults were evaluated on An Object and Action Naming Battery (Edmonds & Donovan in Journal of Speech, Language, and Hearing Research 55:359-381, 2012). Rasch analyses of the responses resulted in evidence for the content and construct validity of the retained items. However, the scope of that study did not allow for extensive examination of individual item characteristics, group analyses of participants, or the provision of testing and scoring materials or raw data, thereby limiting the ability of researchers to administer the test to Spanish-English bilinguals and to score the items with confidence. In this study, we present the in-depth information described above on the basis of further analyses, including (1) online searchable spreadsheets with extensive empirical (e.g., accuracy and name agreeability) and psycholinguistic item statistics; (2) answer sheets and instructions for scoring and interpreting the responses to the Rasch items; (3) tables of alternative correct responses for English and Spanish; (4) ability strata determined for all naming conditions (English and Spanish nouns and verbs); and (5) comparisons of accuracy across proficiency groups (i.e., Spanish dominant, English dominant, and balanced). These data indicate that the Rasch items from An Object and Action Naming Battery are valid and sensitive for the evaluation of naming in young Spanish-English bilingual adults. Additional information based on participant responses for all of the items on the battery can provide researchers with valuable information to aid in stimulus development and response interpretation for experimental studies in this population. ",pubmed,0.5579324172566149
2842,3119,The Major Depressive Disorder Hierarchy: Rasch Analysis of 6 items of the Hamilton Depression Scale Covering the Continuum of Depressive Syndrome.,2017-01-23 00:00:00,,PloS one,10.1371/journal.pone.0170000,Lucas Primo de Carvalho Alves,"Melancholic features of depression (MFD) seem to be a unidimensional group of signs and symptoms. However, little importance has been given to the evaluation of what features are related to a more severe disorder. That is, what are the MFD that appear only in the most depressed patients. We aim to demonstrate how each MFD is related to the severity of the major depressive disorder.",pubmed,0.5569744787544977
4525,4966,Examining the Association between Patient-Reported Symptoms of Attention and Memory Dysfunction with Objective Cognitive Performance: A Latent Regression Rasch Model Approach.,2016-04-24 00:00:00,,Archives of clinical neuropsychology : the official journal of the National Academy of Neuropsychologists,10.1093/arclin/acw017,Yuelin Li,"Patient-reported cognition generally exhibits poor concordance with objectively assessed cognitive performance. In this article, we introduce latent regression Rasch modeling and provide a step-by-step tutorial for applying Rasch methods as an alternative to traditional correlation to better clarify the relationship of self-report and objective cognitive performance. An example analysis using these methods is also included.",pubmed,0.5566602160204526
1591,1751,Validation of the Behavioural Inattention Test (BIT) in patients with acquired brain injury in Turkey.,2008-12-01 00:00:00,,Neuropsychological rehabilitation,10.1080/09602010802445421,Sehim Kutlay,"The aim of this descriptive study was to evaluate the construct validity and reliability of the Behavioural Inattention Test (BIT) in patients with acquired brain injury in Turkey. One hundred and eighteen acquired brain injury patients undergoing rehabilitation were assessed by the BIT. Internal construct validity was tested by Rasch analysis; reliability by internal consistency and the Person Separation Index; and external construct validity by associations with physical and cognitive disability. Analysis of the data revealed that some subtests deviated from Rasch model expectation and the conventional subscale of the BIT had an unsatisfactory reliability for individual use. Consequently, a common 10-item scale (BIT-10) was derived from both the behavioural and conventional subscales of the BIT. Reliability of .87 met expectation for individual use. The BIT-10 correlated at .52 with cognitive disability upon admission. As a conclusion the original BIT adapted for use in Turkey was shown to lack reliability and internal construct validity. A revised 10-item new version, BIT-10, gave a valid unidimensional summed score, with high sensitivity and specificity to the original cut points. Reliability of the BIT-10 was high and external construct validity was as expected.",pubmed,0.5526738515891129
933,1027,The Hamilton Depression Scale (HAM-D) and the Montgomery-Åsberg Depression Scale (MADRS). A psychometric re-analysis of the European genome-based therapeutic drugs for depression study using Rasch analysis.,2014-03-29 00:00:00,,Psychiatry research,10.1016/j.psychres.2014.03.024,Per Bech,"The objective of this re-analysis of the European Genome-Based Therapeutic Drugs for Depression Study (GENDEP) was to psychometrically test the unidimensionality of the full Montgomery Åsberg Depression Rating Scale (MADRS10) and the Hamilton Depression Scale (HAM-D17) versus their respective subscales (MADRS5 and HAM-D6) containing the core symptoms of depression severity. Rasch analysis was applied using RUMM 2030 software to assess the overall fit for unidimensionality. Neither the MADRS10 nor the HAM-D17 was found to fit the Rasch model for unidimensionality. The HAM-D6 (containing the items of depressed mood, guilt, work and interests, psychomotor retardation, psychic anxiety, and somatic general) as well as the analogue MADRS5 were tested for unidimensionality by use of the RUMM 2030 programme, and only the HAM-D6 was accepted. When testing for invariance across rating weeks or centres, the RUMM 2030 had to be supplemented with the Friedman two-way analysis of variance by ranks. The HAM-D6 but not the MADRS5 was accepted. It was therefore concluded that the HAM-D6 is a psychometrically valid outcome scale to measure change in clinical trials of antidepressants. ",pubmed,0.5524939779672813
4636,5089,Preliminary evidence for the development of a stroke specific geriatric depression scale.,,,International journal of geriatric psychiatry,10.1002/gps.2513,Julie S Cinamon,Measuring depression among persons with stroke faces many challenges; diagnostic tools are lengthy and do not measure the extent of depression; screening tools are not stroke-specific; and metrics from the available indices do not provide a value that is mathematically or clinically meaningful.,pubmed,0.5509380138235698
2162,2377,A general diagnostic model applied to language testing data.,2007-03-22 00:00:00,,The British journal of mathematical and statistical psychology,,Matthias von Davier,"Probabilistic models with one or more latent variables are designed to report on a corresponding number of skills or cognitive attributes. Multidimensional skill profiles offer additional information beyond what a single test score can provide, if the reported skills can be identified and distinguished reliably. Many recent approaches to skill profile models are limited to dichotomous data and have made use of computationally intensive estimation methods such as Markov chain Monte Carlo, since standard maximum likelihood (ML) estimation techniques were deemed infeasible. This paper presents a general diagnostic model (GDM) that can be estimated with standard ML techniques and applies to polytomous response variables as well as to skills with two or more proficiency levels. The paper uses one member of a larger class of diagnostic models, a compensatory diagnostic model for dichotomous and partial credit data. Many well-known models, such as univariate and multivariate versions of the Rasch model and the two-parameter logistic item response theory model, the generalized partial credit model, as well as a variety of skill profile models, are special cases of this GDM. In addition to an introduction to this model, the paper presents a parameter recovery study using simulated data and an application to real data from the field test for TOEFL Internet-based testing.",pubmed,0.5497153957029696
91,104,Rasch-Master's Partial Credit Model in the assessment of children's creativity in drawings.,,,The Spanish journal of psychology,10.1017/sjp.2014.36,Tatiana de Cássia Nakano,"The purpose of the present study was to use the Partial Credit Model to study the factors of the Test of Creativity in Children and identify which characteristics of the creative person would be more effective to differentiate subjects according to their ability level. A sample of 1426 students from first to eighth grades answered the instrument. The Partial Credits model was used to estimate the ability of the subjects and item difficulties on a common scale for each of the four factors, indicating which items required a higher level of creativity to be scored and will differentiate the more creative individuals. The results demonstrated that the greater part of the characteristics showed good fit indices, with values between 0.80 and 1.30 both infit and outfit, indicating a response pattern consistent with the model. The characteristics of Unusual Perspective, Expression of Emotion and Originality have been identified as better predictors of creative performance because requires greater ability level (usually above two standard deviation). These results may be used in the future development of an instrument's reduced form or simplification of the current correction model. ",pubmed,0.5463095174005983
4563,5010,Psychometric properties of a new short version of the State-Trait Anxiety Inventory (STAI) for the assessment of anxiety in the elderly.,2014-01-28 00:00:00,,"Neurologia (Barcelona, Spain)",10.1016/j.nrl.2013.12.015,M A Fernández-Blázquez,"Anxiety has negative effects on the cognitive performance and psychosocial adjustment of elderly people. Given the high prevalence of anxiety symptoms in patients suffering from cognitive impairment, it has been suggested that these symptoms may be an early marker of dementia. The State-Trait Anxiety Inventory (STAI) is one of the most widely-used scales for evaluating anxiety in elderly people. However, inasmuch as the STAI may be difficult to apply to older people, having a short form of it would be desirable.",pubmed,0.5459166913096114
390,432,Normative performance on the Brief Smell Identification Test (BSIT) in a multi-ethnic bilingual cohort: a Project FRONTIER study.,2013-05-01 00:00:00,,The Clinical neuropsychologist,10.1080/13854046.2013.796406,Chloe Menon,"The Brief Smell Identification Test (BSIT) is a commonly used measure of olfactory functioning in elderly populations. Few studies have provided normative data for this measure, and minimal data are available regarding the impact of sociodemographic factors on test scores. This study presents normative data for the BSIT in a sample of English- and Spanish-speaking Hispanic and non-Hispanic Whites. A Rasch analysis was also conducted to identify the items that best discriminated between varying levels of olfactory functioning, as measured by the BSIT. The total sample included 302 older adults seen as part of an ongoing study of rural cognitive aging, Project FRONTIER. Hierarchical regression analyses revealed that BSIT scores require adjustment by age and gender, but years of education, ethnicity, and language did not significantly influence BSIT performance. Four items best discriminated between varying levels of smell identification, accounting for 59.44% of total information provided by the measure. However, items did not represent a continuum of difficulty on the BSIT. The results of this study indicate that the BSIT appears to be well-suited for assessing odor identification deficits in older adults of diverse backgrounds, but that fine-tuning of this instrument may be recommended in light of its items' difficulty and discrimination parameters. Clinical and empirical implications are discussed. ",pubmed,0.5383462061483277
2097,2306,Amyotrophic lateral sclerosis and frontotemporal dementia: A behavioural and cognitive continuum.,,,Amyotrophic lateral sclerosis : official publication of the World Federation of Neurology Research Group on Motor Neuron Diseases,10.3109/17482968.2011.639376,Patricia Lillo,"Our objective was to compare the cognitive and behavioural profile of patients with amyotrophic lateral sclerosis (ALS) and behavioural variant frontotemporal dementia (bvFTD), and to explore the continuum between these disorders according to neuropsychological and behavioural performance using novel methods of testing and analysis. Twenty patients with ALS, 20 bvFTD patients and 20 healthy controls completed a neuropsychiatric and neuropsychological assessment including cognitive screening, working memory, inhibitory control, decision making and emotion recognition. The resulting neuropsychological and behavioural data were analysed by Rasch analysis. ALS patients showed a similar profile to bvFTD patients on tests of working memory, inhibitory control and behavioural measures. Nine ALS patients (45%) had cognitive impairment and five (25%) met criteria for bvFTD. Even in a subset of MND patients with no impairment on the ACE-R, subtle impairment of inhibitory control together with moderate to severe apathy, were found. The Rasch analysis confirmed that all patients could be ranked on the same continuum, based on their neuropsychological performance and behaviour. Thus, the cognitive and behavioural profiles of ALS mirror those seen in bvFTD. Impaired inhibitory control and behavioural changes suggest subtle orbitofrontal dysfunction in ALS. The Rasch analysis revealed a clear overlap between bvFTD and ALS.",pubmed,0.5382991394852337
4130,4535,Psychometric properties of the Mini-Mental State Examination in patients with acquired brain injury in Turkey.,,,Journal of rehabilitation medicine,,Atilla H Elhan,To evaluate the psychometric properties of Mini-Mental State Examination (MMSE) in patients with acquired brain injury in Turkey.,pubmed,0.5379996342308656
3786,4158,Computerized testing augments pencil-and-paper tasks in measuring HIV-associated mild cognitive impairment(*).,2011-03-13 00:00:00,,HIV medicine,10.1111/j.1468-1293.2010.00910.x,L Koski,Existing tools for rapid cognitive assessment in HIV-positive individuals with mild cognitive deficits lack sensitivity or do not meet psychometric requirements for tracking changes in cognitive ability over time.,pubmed,0.5379119313518688
3162,3472,Differential item functioning analysis using a multilevel Rasch mixture model: investigating the impact of disability status and receipt of testing accommodations.,,,Journal of applied measurement,,W Holmes Finch,"The assessment of differential item functioning (DIF) remains an area of active research in psychometrics and educational measurement. In recent years, methodological innovations involving mixture Rasch models have provided researchers with an additional set of tools for more deeply understanding the root causes of DIF, while at the same time increased interest in the role of disabilities and accommodations has also made itself felt in the measurement community. The current study furthered work in both areas by using the newly described multilevel mixture Rasch model to investigate the presence of DIF associated with disability and accommodation status at both examinee and school levels for a 3rd grade language assessment. Results of the study found that indeed DIF was present at both levels of analysis, and that it was associated with the presence of disabilities and the receipt of accommodations. Implications of these results for both practitioners and researchers are discussed. ",pubmed,0.5370513803315986
345,383,PANSS-6: a brief rating scale for the measurement of severity in schizophrenia.,2015-11-12 00:00:00,,Acta psychiatrica Scandinavica,10.1111/acps.12526,S D Østergaard,"The 30-item Positive and Negative Syndrome Scale (PANSS-30) is the most widely used rating scale in schizophrenia, but too long for clinical use. Shorter PANSS versions have been proposed, including the PANSS-14 and PANSS-8. However, none of these PANSS versions has been validated using the parametric Rasch rating scale model, which evaluates 'scalability'. Scalability means that each item in a rating scale provides unique information regarding syndrome severity and is a statistical prerequisite for using the total score as a measure of overall severity.",pubmed,0.5347176529026942
4113,4517,Ameliorating culturally based extreme response tendencies to attitude items.,,,Journal of applied measurement,,Maurice Walker,"Using data from the PISA 2006 field trial, Rasch item response models are used to demonstrate that extreme response tendency was exhibited differentially across culturally distinct countries when answering Likert type attitude items. A single attitude scale is examined across eight culturally distinct countries in this paper. Two avenues to ameliorate this tendency are explored: first using dichotomous variants of the items, and second incorporating the country specific response tendency into the Rasch item response model. Analysis of the item variants reveals similar scale outcomes and correlations with achievement but preference for the Likert variant when test information is considered. A hierarchical analysis using facet models reveals that the data fit significantly better in a model that incorporates an interaction effect between the country and the item delta parameters. The implications for reporting attitudes measured with Likert items across cultures are outlined.",pubmed,0.5343113666623092
558,612,Conversion between Mini-Mental State Examination and Montreal Cognitive Assessment scores in older adults undergoing selective surgery using Rasch analysis.,2020-11-29 00:00:00,,Journal of advanced nursing,10.1111/jan.14638,Xiaoying Chen,To develop and validate a conversion table between the MMSE and the MoCA using Rasch analysis in older adults undergoing selective surgery and examine its diagnostic accuracy in detecting cognitive impairment.,pubmed,0.5331798782727882
4517,4956,The Measurement of Adolescent Alcohol Problems via Item Response Theory and Their 15-Year Prospective Associations with Alcohol and Other Psychiatric Disorders.,2017-01-09 00:00:00,,"Alcoholism, clinical and experimental research",10.1111/acer.13301,Michael Windle,"A limited number of measures exist to assess alcohol problems during adolescence. Item response theory modeling was used to scale a measure of adolescent alcohol problems, including drinking and driving, and then related to alcohol and other psychiatric disorders that occurred over a 15-year period.",pubmed,0.5321578288705066
525,579,Behavioral assessment of unilateral neglect: study of the psychometric properties of the Catherine Bergego Scale.,,,Archives of physical medicine and rehabilitation,,Philippe Azouvi,To assess the psychometric properties of a scale for spatial neglect in everyday life.,pubmed,0.530232986559651
4776,8318,"
Neuroimaging and Psychometric Assessment of Mild Cognitive Impairment After Traumatic Brain Injury
","
Frontiers in Psychology, July 2020
",,,https://doi.org/10.3389/fpsyg.2020.01423,,#,frontiersin,0.5299658245920476
181,204,Psychometric analysis of the self-harm inventory using Rasch modelling.,2009-08-19 00:00:00,,BMC psychiatry,10.1186/1471-244X-9-53,Shane Latimer,"Deliberate Self-Harm (DSH) is the intentional destruction of healthy body tissue without suicidal intent. DSH behaviours in non-clinical populations vary, and instruments containing a range of behaviours may be more informative than ones with restricted content. The Self-Harm Inventory (SHI) is a widely used measure of DSH in clinical populations (mental and physical health) and covers a broad range of behaviours (self-injury, risk taking and self-defeating acts). The test authors recommend the SHI to screen for Borderline Personality Disorder (BPD) using a cut-off score of five or more. The aim of this study was to investigate the psychometric characteristics of the SHI in non-clinical samples.",pubmed,0.5294871209708564
544,598,Construct validity of the test of infant motor performance.,,,Physical therapy,,S K Campbell,"The purpose of this study was to assess the construct validity of the Test of Infant Motor Performance (TIMP), specifically the test's sensitivity for assessing age-related changes in motor skill and correlation with risk for developmental abnormality.",pubmed,0.5268640473778786
3369,3696,Negatively phrased items of the Autism Spectrum Quotient function differently for groups with and without autism.,2019-02-28 00:00:00,,Autism : the international journal of research and practice,10.1177/1362361319828361,Joost A Agelink van Rentergem,"The Autism Spectrum Quotient is a widely used instrument for the detection of autistic traits. However, the validity of comparisons of Autism Spectrum Quotient scores between groups may be threatened by differential item functioning. Differential item functioning entails a bias in items, where participants with equal values of the latent trait give different answers because of their group membership. In this article, items of the Autism Spectrum Quotient were studied for differential item functioning between different groups within a single sample (<i>N</i> = 408). Three analyses were conducted. First, using a Rasch mixture model, two latent groups were detected that show differential item functioning. Second, using a Rasch regression tree model, four groups were found that show differential item functioning: men without autism, women without autism, people 50 years and younger with autism, and people older than 50 years with autism. Third, using traditional methods, differential item functioning was detected between groups with and without autism. Therefore, group comparisons with the Autism Spectrum Quotient are at risk of being affected by bias. Eight items emerged that consistently show differences in response tendencies between groups across analyses, and these items were generally negatively phrased. Two often-used short forms of the Autism Spectrum Quotient, the AQ-28 and AQ-10, may be more suitable for group comparisons.",pubmed,0.526686023069826
607,667,"The psychometric properties of the ""Reading the Mind in the Eyes"" Test: an item response theory (IRT) analysis.",2017-03-13 00:00:00,,Cognitive neuropsychiatry,10.1080/13546805.2017.1300091,Antonio Preti,"The ""Reading the Mind in the Eyes"" Test (hereafter: Eyes Test) is considered an advanced task of the Theory of Mind aimed at assessing the performance of the participant in perspective-takingthat is, the ability to sense or understand other people's cognitive and emotional states. In this study, the item response theory analysis was applied to the adult version of the Eyes Test.",pubmed,0.5260172389698127
4508,4944,Psychometric properties of the NEPSY-II affect recognition subtest in a preschool sample: a Rasch modeling approach.,2017-06-26 00:00:00,,The Clinical neuropsychologist,10.1080/13854046.2017.1343865,Shih-Ying Yao,"Understanding a child's ability to decode emotion expressions is important to allow early interventions for potential difficulties in social and emotional functioning. This study applied the Rasch model to investigate the psychometric properties of the NEPSY-II Affect Recognition subtest, a U.S. normed measure for 3-16 year olds which assesses the ability to recognize facial expressions of emotion.",pubmed,0.5166033195708315
3146,3455,Factor structure and item level psychometrics of the Social Problem Solving Inventory-Revised: Short Form in traumatic brain injury.,2015-06-08 00:00:00,,Neuropsychological rehabilitation,10.1080/09602011.2015.1044458,Chih-Ying Li,"Social problem-solving deficits characterise individuals with traumatic brain injury (TBI), and poor social problem solving interferes with daily functioning and productive lifestyles. Therefore, it is of vital importance to use the appropriate instrument to identify deficits in social problem solving for individuals with TBI. This study investigates factor structure and item-level psychometrics of the Social Problem Solving Inventory-Revised: Short Form (SPSI-R:S), for adults with moderate and severe TBI. Secondary analysis of 90 adults with moderate and severe TBI who completed the SPSI-R:S was performed. An exploratory factor analysis (EFA), principal components analysis (PCA) and Rasch analysis examined the factor structure and item-level psychometrics of the SPSI-R:S. The EFA showed three dominant factors, with positively worded items represented as the most definite factor. The other two factors are negative problem-solving orientation and skills; and negative problem-solving emotion. Rasch analyses confirmed the three factors are each unidimensional constructs. It was concluded that the total score interpretability of the SPSI-R:S may be challenging due to the multidimensional structure of the total measure. Instead, we propose using three separate SPSI-R:S subscores to measure social problem solving for the TBI population.",pubmed,0.5163482297996705
